"","y","site","year","month","pocc","socc","season","aspect","habitat","elevation","slope","rugg","popden","roadden","distpop","distroad"
"3888",0,126,2010,2,5,23,1,1,1,1.103,3.72266922437795,5,2.26088619232178,0.111724585294724,5.490673828125,0.4
"3889",0,127,2010,2,5,23,1,1,3,1.136,1.4552028853298,6,2.27087230682373,0.113721258938313,5.593523046875,0.632455517578125
"3890",0,128,2010,2,5,23,1,1,1,0.946,5.00267065108011,5,2.31149826049805,0.112082958221436,5.61493515625,0.632455517578125
"3891",1,129,2010,2,5,23,1,1,1,0.912,4.53874055305589,4,2.34978408813477,0.115117505192757,5.743474609375,0.632455517578125
"3892",0,130,2010,2,5,23,1,1,2,0.881,5.01897937279181,4,2.60501480102539,0.117119893431664,5.896397265625,0.44721357421875
"3893",1,131,2010,2,5,23,1,1,3,1.127,4.21205042545092,6,2.65784511566162,0.117540866136551,6.025570703125,0.2
"3894",1,132,2010,2,5,23,1,0,3,1.11,3.20427536991019,5,2.24106216430664,0.113630369305611,5.3110734375,0.632455517578125
"3895",0,133,2010,2,5,23,1,1,2,0.741,3.46167718113574,5,2.54758243560791,0.116215772926807,5.77126484375,0.56568544921875
"3896",1,134,2010,2,5,23,1,1,2,1.181,1.19008289564036,4,2.37543601989746,0.117589719593525,5.876010546875,0.4
"3898",1,136,2010,2,5,23,1,1,3,1.06,5.33010927849612,6,2.39153518676758,0.118512734770775,6.01227890625,0.4
"3899",0,137,2010,2,5,23,1,1,1,1.199,1.06033725662135,6,2.28602085113525,0.116904407739639,5.72952890625,0.6
"3900",1,138,2010,2,5,23,1,0,3,1.156,1.48287962811475,5,2.29257736206055,0.114967480301857,5.72952890625,0.4
"3901",1,139,2010,2,5,23,1,1,3,1.182,1.20958772962393,4,1.75141201019287,0.12266356498003,5.21416328125,0
"3902",1,140,2010,2,5,23,1,1,4,1.265,1.05920030337309,6,1.74424247741699,0.123744919896126,5.032643359375,0.2
"3904",1,142,2010,2,5,23,1,1,2,1.337,1.10507180966141,7,1.82722854614258,0.122015789151192,5.48885234375,0.282842724609375
"3905",1,143,2010,2,5,23,1,1,1,1.148,2.86890965361218,7,1.84276714324951,0.126051604747772,5.12127890625,0
"3906",1,144,2010,2,5,23,1,1,2,1.337,1.10507180966141,7,1.84276714324951,0.122015789151192,5.48885234375,0
"3907",1,145,2010,2,5,23,1,1,4,1.188,4.18322519747567,7,1.84428310394287,0.117379039525986,5.6628171875,0.44721357421875
"3936",0,3,2010,3,5,24,1,1,3,1.055,4.23119066531907,7,2.79807281494141,0.0755315721035,4.0208828125,0.8
"3938",0,5,2010,3,5,24,1,1,1,0.997,4.23664072689839,7,3.42242584228516,0.074586451053619,3.57596171875,0.82462109375
"3940",1,7,2010,3,5,24,1,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.72111025390625
"3941",0,8,2010,3,5,24,1,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.8944271484375
"4002",1,69,2010,3,5,24,1,0,1,1.247,4.62882941722835,6,2.06105041503906,0.129002451896667,4.3735,0.6
"4003",0,70,2010,3,5,24,1,0,4,1.292,4.00264343980488,4,1.71722011566162,0.134743869304657,4.15782421875,0.4
"4006",0,73,2010,3,5,24,1,0,2,1.053,2.73745131891837,3,2.21748065948486,0.123547069728374,4.20089296875,0.4
"4052",0,119,2010,3,5,24,1,0,2,1.15,2.55416488346032,6,2.28602085113525,0.113266885280609,5.5863671875,0.56568544921875
"4056",0,123,2010,3,5,24,1,1,4,1.086,3.57542645853364,5,2.20269527435303,0.111455604434013,5.37098671875,0.282842724609375
"4057",1,124,2010,3,5,24,1,1,1,0.951,2.48353793822503,4,2.42270851135254,0.119995638728142,5.53421171875,0.2
"4061",1,128,2010,3,5,24,1,1,1,0.946,5.00267065108011,5,2.31149826049805,0.112082958221436,5.61493515625,0.632455517578125
"4063",0,130,2010,3,5,24,1,1,2,0.881,5.01897937279181,4,2.60501480102539,0.117119893431664,5.896397265625,0.44721357421875
"4064",0,131,2010,3,5,24,1,1,3,1.127,4.21205042545092,6,2.65784511566162,0.117540866136551,6.025570703125,0.2
"4065",1,132,2010,3,5,24,1,0,3,1.11,3.20427536991019,5,2.24106216430664,0.113630369305611,5.3110734375,0.632455517578125
"4067",1,134,2010,3,5,24,1,1,2,1.181,1.19008289564036,4,2.37543601989746,0.117589719593525,5.876010546875,0.4
"4069",1,136,2010,3,5,24,1,1,3,1.06,5.33010927849612,6,2.39153518676758,0.118512734770775,6.01227890625,0.4
"4071",1,138,2010,3,5,24,1,0,3,1.156,1.48287962811475,5,2.29257736206055,0.114967480301857,5.72952890625,0.4
"4073",0,140,2010,3,5,24,1,1,4,1.265,1.05920030337309,6,1.74424247741699,0.123744919896126,5.032643359375,0.2
"4075",1,142,2010,3,5,24,1,1,2,1.337,1.10507180966141,7,1.82722854614258,0.122015789151192,5.48885234375,0.282842724609375
"4077",1,144,2010,3,5,24,1,1,2,1.337,1.10507180966141,7,1.84276714324951,0.122015789151192,5.48885234375,0
"4078",0,145,2010,3,5,24,1,1,4,1.188,4.18322519747567,7,1.84428310394287,0.117379039525986,5.6628171875,0.44721357421875
"4105",1,1,2010,5,6,25,0,0,1,1.016,2.66209287081495,5,2.85537796020508,0.078048951923847,3.95316328125,1
"4106",1,2,2010,5,6,25,0,1,3,1.055,4.23119066531907,7,2.79807281494141,0.0755315721035,4.0208828125,0.8
"4107",1,3,2010,5,6,25,0,1,3,1.055,4.23119066531907,7,2.79807281494141,0.0755315721035,4.0208828125,0.8
"4109",1,5,2010,5,6,25,0,1,1,0.997,4.23664072689839,7,3.42242584228516,0.074586451053619,3.57596171875,0.82462109375
"4110",1,6,2010,5,6,25,0,1,3,1.06,1.09107257529399,6,3.42242584228516,0.075597018003464,3.51105390625,0.72111025390625
"4111",0,7,2010,5,6,25,0,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.72111025390625
"4112",0,8,2010,5,6,25,0,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.8944271484375
"4113",1,9,2010,5,6,25,0,0,1,0.94,1.28090182857776,5,2.79807281494141,0.074376963078976,3.76397421875,0.8944271484375
"4164",1,60,2010,5,6,25,0,0,4,1.098,5.67205251967754,5,2.23970165252686,0.106849052011967,4.61734921875,0.632455517578125
"4166",1,62,2010,5,6,25,0,0,3,1.655,2.82769396206088,4,2.2386079788208,0.116634353995323,4.51303671875,1
"4167",0,63,2010,5,6,25,0,1,4,1.331,4.79099032728203,3,2.07938556671143,0.122140534222126,4.550549609375,1
"4168",1,64,2010,5,6,25,0,1,2,1.359,2.84474326698021,5,1.7239673614502,0.135638892650604,4.5571375,0.8
"4169",0,65,2010,5,6,25,0,1,3,1.281,4.03602833342169,5,1.75745487213135,0.132777720689774,4.596466015625,1
"4171",1,67,2010,5,6,25,0,0,4,1.144,5.06618109774201,6,2.23144283294678,0.118610955774784,4.398579296875,0.6
"4172",1,68,2010,5,6,25,0,0,4,1.063,4.55563525470607,4,2.23144283294678,0.110473372042179,4.43255,0.6
"4173",1,69,2010,5,6,25,0,0,1,1.247,4.62882941722835,6,2.06105041503906,0.129002451896667,4.3735,0.6
"4174",1,70,2010,5,6,25,0,0,4,1.292,4.00264343980488,4,1.71722011566162,0.134743869304657,4.15782421875,0.4
"4175",1,71,2010,5,6,25,0,0,1,1.533,2.107774933911,5,1.71207389831543,0.137606680393219,4.35746484375,0.6
"4176",1,72,2010,5,6,25,0,0,2,1.236,4.25057768774005,6,2.04556064605713,0.129148930311203,4.17462578125,0.4
"4177",0,73,2010,5,6,25,0,0,2,1.053,2.73745131891837,3,2.21748065948486,0.123547069728374,4.20089296875,0.4
"4223",0,119,2010,5,6,25,0,0,2,1.15,2.55416488346032,6,2.28602085113525,0.113266885280609,5.5863671875,0.56568544921875
"4224",1,120,2010,5,6,25,0,0,3,1.072,3.06691371222757,6,2.21341781616211,0.112624078989029,5.446787890625,0.72111025390625
"4225",0,121,2010,5,6,25,0,1,3,1.268,2.29931404267588,6,2.24106216430664,0.111189022660255,5.461455859375,0.632455517578125
"4226",1,122,2010,5,6,25,0,1,3,1.2,0.853751878647839,5,2.19503326416016,0.110054351389408,5.33361953125,0.44721357421875
"4227",1,123,2010,5,6,25,0,1,4,1.086,3.57542645853364,5,2.20269527435303,0.111455604434013,5.37098671875,0.282842724609375
"4228",1,124,2010,5,6,25,0,1,1,0.951,2.48353793822503,4,2.42270851135254,0.119995638728142,5.53421171875,0.2
"4230",1,126,2010,5,6,25,0,1,1,1.103,3.72266922437795,5,2.26088619232178,0.111724585294724,5.490673828125,0.4
"4231",1,127,2010,5,6,25,0,1,3,1.136,1.4552028853298,6,2.27087230682373,0.113721258938313,5.593523046875,0.632455517578125
"4233",1,129,2010,5,6,25,0,1,1,0.912,4.53874055305589,4,2.34978408813477,0.115117505192757,5.743474609375,0.632455517578125
"4234",0,130,2010,5,6,25,0,1,2,0.881,5.01897937279181,4,2.60501480102539,0.117119893431664,5.896397265625,0.44721357421875
"4235",1,131,2010,5,6,25,0,1,3,1.127,4.21205042545092,6,2.65784511566162,0.117540866136551,6.025570703125,0.2
"4236",1,132,2010,5,6,25,0,0,3,1.11,3.20427536991019,5,2.24106216430664,0.113630369305611,5.3110734375,0.632455517578125
"4237",0,133,2010,5,6,25,0,1,2,0.741,3.46167718113574,5,2.54758243560791,0.116215772926807,5.77126484375,0.56568544921875
"4238",1,134,2010,5,6,25,0,1,2,1.181,1.19008289564036,4,2.37543601989746,0.117589719593525,5.876010546875,0.4
"4239",1,135,2010,5,6,25,0,1,3,0.908,3.1161025617201,5,2.29257736206055,0.11857283115387,5.86919921875,0.44721357421875
"4240",1,136,2010,5,6,25,0,1,3,1.06,5.33010927849612,6,2.39153518676758,0.118512734770775,6.01227890625,0.4
"4241",1,137,2010,5,6,25,0,1,1,1.199,1.06033725662135,6,2.28602085113525,0.116904407739639,5.72952890625,0.6
"4243",1,139,2010,5,6,25,0,1,3,1.182,1.20958772962393,4,1.75141201019287,0.12266356498003,5.21416328125,0
"4244",1,140,2010,5,6,25,0,1,4,1.265,1.05920030337309,6,1.74424247741699,0.123744919896126,5.032643359375,0.2
"4245",1,141,2010,5,6,25,0,1,1,1.148,2.86890965361218,7,1.78375587463379,0.126051604747772,5.12127890625,0.2
"4246",1,142,2010,5,6,25,0,1,2,1.337,1.10507180966141,7,1.82722854614258,0.122015789151192,5.48885234375,0.282842724609375
"4247",1,143,2010,5,6,25,0,1,1,1.148,2.86890965361218,7,1.84276714324951,0.126051604747772,5.12127890625,0
"4248",0,144,2010,5,6,25,0,1,2,1.337,1.10507180966141,7,1.84276714324951,0.122015789151192,5.48885234375,0
"4249",0,145,2010,5,6,25,0,1,4,1.188,4.18322519747567,7,1.84428310394287,0.117379039525986,5.6628171875,0.44721357421875
"4276",1,1,2010,6,6,26,0,0,1,1.016,2.66209287081495,5,2.85537796020508,0.078048951923847,3.95316328125,1
"4277",1,2,2010,6,6,26,0,1,3,1.055,4.23119066531907,7,2.79807281494141,0.0755315721035,4.0208828125,0.8
"4278",1,3,2010,6,6,26,0,1,3,1.055,4.23119066531907,7,2.79807281494141,0.0755315721035,4.0208828125,0.8
"4281",0,6,2010,6,6,26,0,1,3,1.06,1.09107257529399,6,3.42242584228516,0.075597018003464,3.51105390625,0.72111025390625
"4282",0,7,2010,6,6,26,0,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.72111025390625
"4283",0,8,2010,6,6,26,0,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.8944271484375
"4284",1,9,2010,6,6,26,0,0,1,0.94,1.28090182857776,5,2.79807281494141,0.074376963078976,3.76397421875,0.8944271484375
"4335",1,60,2010,6,6,26,0,0,4,1.098,5.67205251967754,5,2.23970165252686,0.106849052011967,4.61734921875,0.632455517578125
"4336",0,61,2010,6,6,26,0,0,4,1.38,4.48611054209631,5,2.23970165252686,0.117707088589668,4.596466015625,0.8
"4337",1,62,2010,6,6,26,0,0,3,1.655,2.82769396206088,4,2.2386079788208,0.116634353995323,4.51303671875,1
"4338",0,63,2010,6,6,26,0,1,4,1.331,4.79099032728203,3,2.07938556671143,0.122140534222126,4.550549609375,1
"4339",1,64,2010,6,6,26,0,1,2,1.359,2.84474326698021,5,1.7239673614502,0.135638892650604,4.5571375,0.8
"4340",0,65,2010,6,6,26,0,1,3,1.281,4.03602833342169,5,1.75745487213135,0.132777720689774,4.596466015625,1
"4341",0,66,2010,6,6,26,0,1,3,1.491,1.38957523170079,5,2.07314338684082,0.126032218337059,4.572471875,0.8
"4342",1,67,2010,6,6,26,0,0,4,1.144,5.06618109774201,6,2.23144283294678,0.118610955774784,4.398579296875,0.6
"4343",1,68,2010,6,6,26,0,0,4,1.063,4.55563525470607,4,2.23144283294678,0.110473372042179,4.43255,0.6
"4344",1,69,2010,6,6,26,0,0,1,1.247,4.62882941722835,6,2.06105041503906,0.129002451896667,4.3735,0.6
"4345",1,70,2010,6,6,26,0,0,4,1.292,4.00264343980488,4,1.71722011566162,0.134743869304657,4.15782421875,0.4
"4346",1,71,2010,6,6,26,0,0,1,1.533,2.107774933911,5,1.71207389831543,0.137606680393219,4.35746484375,0.6
"4347",1,72,2010,6,6,26,0,0,2,1.236,4.25057768774005,6,2.04556064605713,0.129148930311203,4.17462578125,0.4
"4348",0,73,2010,6,6,26,0,0,2,1.053,2.73745131891837,3,2.21748065948486,0.123547069728374,4.20089296875,0.4
"4394",0,119,2010,6,6,26,0,0,2,1.15,2.55416488346032,6,2.28602085113525,0.113266885280609,5.5863671875,0.56568544921875
"4395",1,120,2010,6,6,26,0,0,3,1.072,3.06691371222757,6,2.21341781616211,0.112624078989029,5.446787890625,0.72111025390625
"4396",0,121,2010,6,6,26,0,1,3,1.268,2.29931404267588,6,2.24106216430664,0.111189022660255,5.461455859375,0.632455517578125
"4397",0,122,2010,6,6,26,0,1,3,1.2,0.853751878647839,5,2.19503326416016,0.110054351389408,5.33361953125,0.44721357421875
"4399",1,124,2010,6,6,26,0,1,1,0.951,2.48353793822503,4,2.42270851135254,0.119995638728142,5.53421171875,0.2
"4401",0,126,2010,6,6,26,0,1,1,1.103,3.72266922437795,5,2.26088619232178,0.111724585294724,5.490673828125,0.4
"4402",1,127,2010,6,6,26,0,1,3,1.136,1.4552028853298,6,2.27087230682373,0.113721258938313,5.593523046875,0.632455517578125
"4404",1,129,2010,6,6,26,0,1,1,0.912,4.53874055305589,4,2.34978408813477,0.115117505192757,5.743474609375,0.632455517578125
"4405",1,130,2010,6,6,26,0,1,2,0.881,5.01897937279181,4,2.60501480102539,0.117119893431664,5.896397265625,0.44721357421875
"4406",1,131,2010,6,6,26,0,1,3,1.127,4.21205042545092,6,2.65784511566162,0.117540866136551,6.025570703125,0.2
"4407",1,132,2010,6,6,26,0,0,3,1.11,3.20427536991019,5,2.24106216430664,0.113630369305611,5.3110734375,0.632455517578125
"4408",0,133,2010,6,6,26,0,1,2,0.741,3.46167718113574,5,2.54758243560791,0.116215772926807,5.77126484375,0.56568544921875
"4409",1,134,2010,6,6,26,0,1,2,1.181,1.19008289564036,4,2.37543601989746,0.117589719593525,5.876010546875,0.4
"4410",0,135,2010,6,6,26,0,1,3,0.908,3.1161025617201,5,2.29257736206055,0.11857283115387,5.86919921875,0.44721357421875
"4411",1,136,2010,6,6,26,0,1,3,1.06,5.33010927849612,6,2.39153518676758,0.118512734770775,6.01227890625,0.4
"4412",1,137,2010,6,6,26,0,1,1,1.199,1.06033725662135,6,2.28602085113525,0.116904407739639,5.72952890625,0.6
"4414",1,139,2010,6,6,26,0,1,3,1.182,1.20958772962393,4,1.75141201019287,0.12266356498003,5.21416328125,0
"4415",1,140,2010,6,6,26,0,1,4,1.265,1.05920030337309,6,1.74424247741699,0.123744919896126,5.032643359375,0.2
"4416",1,141,2010,6,6,26,0,1,1,1.148,2.86890965361218,7,1.78375587463379,0.126051604747772,5.12127890625,0.2
"4417",1,142,2010,6,6,26,0,1,2,1.337,1.10507180966141,7,1.82722854614258,0.122015789151192,5.48885234375,0.282842724609375
"4418",1,143,2010,6,6,26,0,1,1,1.148,2.86890965361218,7,1.84276714324951,0.126051604747772,5.12127890625,0
"4419",1,144,2010,6,6,26,0,1,2,1.337,1.10507180966141,7,1.84276714324951,0.122015789151192,5.48885234375,0
"4420",0,145,2010,6,6,26,0,1,4,1.188,4.18322519747567,7,1.84428310394287,0.117379039525986,5.6628171875,0.44721357421875
"4447",1,1,2010,7,6,27,0,0,1,1.016,2.66209287081495,5,2.85537796020508,0.078048951923847,3.95316328125,1
"4448",1,2,2010,7,6,27,0,1,3,1.055,4.23119066531907,7,2.79807281494141,0.0755315721035,4.0208828125,0.8
"4449",0,3,2010,7,6,27,0,1,3,1.055,4.23119066531907,7,2.79807281494141,0.0755315721035,4.0208828125,0.8
"4451",0,5,2010,7,6,27,0,1,1,0.997,4.23664072689839,7,3.42242584228516,0.074586451053619,3.57596171875,0.82462109375
"4453",0,7,2010,7,6,27,0,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.72111025390625
"4454",0,8,2010,7,6,27,0,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.8944271484375
"4455",1,9,2010,7,6,27,0,0,1,0.94,1.28090182857776,5,2.79807281494141,0.074376963078976,3.76397421875,0.8944271484375
"4506",1,60,2010,7,6,27,0,0,4,1.098,5.67205251967754,5,2.23970165252686,0.106849052011967,4.61734921875,0.632455517578125
"4507",0,61,2010,7,6,27,0,0,4,1.38,4.48611054209631,5,2.23970165252686,0.117707088589668,4.596466015625,0.8
"4508",1,62,2010,7,6,27,0,0,3,1.655,2.82769396206088,4,2.2386079788208,0.116634353995323,4.51303671875,1
"4509",1,63,2010,7,6,27,0,1,4,1.331,4.79099032728203,3,2.07938556671143,0.122140534222126,4.550549609375,1
"4510",1,64,2010,7,6,27,0,1,2,1.359,2.84474326698021,5,1.7239673614502,0.135638892650604,4.5571375,0.8
"4511",0,65,2010,7,6,27,0,1,3,1.281,4.03602833342169,5,1.75745487213135,0.132777720689774,4.596466015625,1
"4512",1,66,2010,7,6,27,0,1,3,1.491,1.38957523170079,5,2.07314338684082,0.126032218337059,4.572471875,0.8
"4513",0,67,2010,7,6,27,0,0,4,1.144,5.06618109774201,6,2.23144283294678,0.118610955774784,4.398579296875,0.6
"4514",1,68,2010,7,6,27,0,0,4,1.063,4.55563525470607,4,2.23144283294678,0.110473372042179,4.43255,0.6
"4515",1,69,2010,7,6,27,0,0,1,1.247,4.62882941722835,6,2.06105041503906,0.129002451896667,4.3735,0.6
"4516",1,70,2010,7,6,27,0,0,4,1.292,4.00264343980488,4,1.71722011566162,0.134743869304657,4.15782421875,0.4
"4517",1,71,2010,7,6,27,0,0,1,1.533,2.107774933911,5,1.71207389831543,0.137606680393219,4.35746484375,0.6
"4518",0,72,2010,7,6,27,0,0,2,1.236,4.25057768774005,6,2.04556064605713,0.129148930311203,4.17462578125,0.4
"4565",0,119,2010,7,6,27,0,0,2,1.15,2.55416488346032,6,2.28602085113525,0.113266885280609,5.5863671875,0.56568544921875
"4566",0,120,2010,7,6,27,0,0,3,1.072,3.06691371222757,6,2.21341781616211,0.112624078989029,5.446787890625,0.72111025390625
"4567",0,121,2010,7,6,27,0,1,3,1.268,2.29931404267588,6,2.24106216430664,0.111189022660255,5.461455859375,0.632455517578125
"4568",0,122,2010,7,6,27,0,1,3,1.2,0.853751878647839,5,2.19503326416016,0.110054351389408,5.33361953125,0.44721357421875
"4570",0,124,2010,7,6,27,0,1,1,0.951,2.48353793822503,4,2.42270851135254,0.119995638728142,5.53421171875,0.2
"4572",0,126,2010,7,6,27,0,1,1,1.103,3.72266922437795,5,2.26088619232178,0.111724585294724,5.490673828125,0.4
"4573",1,127,2010,7,6,27,0,1,3,1.136,1.4552028853298,6,2.27087230682373,0.113721258938313,5.593523046875,0.632455517578125
"4575",1,129,2010,7,6,27,0,1,1,0.912,4.53874055305589,4,2.34978408813477,0.115117505192757,5.743474609375,0.632455517578125
"4576",0,130,2010,7,6,27,0,1,2,0.881,5.01897937279181,4,2.60501480102539,0.117119893431664,5.896397265625,0.44721357421875
"4577",1,131,2010,7,6,27,0,1,3,1.127,4.21205042545092,6,2.65784511566162,0.117540866136551,6.025570703125,0.2
"4578",0,132,2010,7,6,27,0,0,3,1.11,3.20427536991019,5,2.24106216430664,0.113630369305611,5.3110734375,0.632455517578125
"4581",0,135,2010,7,6,27,0,1,3,0.908,3.1161025617201,5,2.29257736206055,0.11857283115387,5.86919921875,0.44721357421875
"4582",0,136,2010,7,6,27,0,1,3,1.06,5.33010927849612,6,2.39153518676758,0.118512734770775,6.01227890625,0.4
"4583",1,137,2010,7,6,27,0,1,1,1.199,1.06033725662135,6,2.28602085113525,0.116904407739639,5.72952890625,0.6
"4585",1,139,2010,7,6,27,0,1,3,1.182,1.20958772962393,4,1.75141201019287,0.12266356498003,5.21416328125,0
"4586",1,140,2010,7,6,27,0,1,4,1.265,1.05920030337309,6,1.74424247741699,0.123744919896126,5.032643359375,0.2
"4587",0,141,2010,7,6,27,0,1,1,1.148,2.86890965361218,7,1.78375587463379,0.126051604747772,5.12127890625,0.2
"4588",1,142,2010,7,6,27,0,1,2,1.337,1.10507180966141,7,1.82722854614258,0.122015789151192,5.48885234375,0.282842724609375
"4589",0,143,2010,7,6,27,0,1,1,1.148,2.86890965361218,7,1.84276714324951,0.126051604747772,5.12127890625,0
"4590",1,144,2010,7,6,27,0,1,2,1.337,1.10507180966141,7,1.84276714324951,0.122015789151192,5.48885234375,0
"4591",1,145,2010,7,6,27,0,1,4,1.188,4.18322519747567,7,1.84428310394287,0.117379039525986,5.6628171875,0.44721357421875
"4619",0,2,2010,8,6,28,0,1,3,1.055,4.23119066531907,7,2.79807281494141,0.0755315721035,4.0208828125,0.8
"4622",0,5,2010,8,6,28,0,1,1,0.997,4.23664072689839,7,3.42242584228516,0.074586451053619,3.57596171875,0.82462109375
"4624",1,7,2010,8,6,28,0,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.72111025390625
"4625",0,8,2010,8,6,28,0,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.8944271484375
"4677",1,60,2010,8,6,28,0,0,4,1.098,5.67205251967754,5,2.23970165252686,0.106849052011967,4.61734921875,0.632455517578125
"4678",0,61,2010,8,6,28,0,0,4,1.38,4.48611054209631,5,2.23970165252686,0.117707088589668,4.596466015625,0.8
"4679",1,62,2010,8,6,28,0,0,3,1.655,2.82769396206088,4,2.2386079788208,0.116634353995323,4.51303671875,1
"4680",0,63,2010,8,6,28,0,1,4,1.331,4.79099032728203,3,2.07938556671143,0.122140534222126,4.550549609375,1
"4681",0,64,2010,8,6,28,0,1,2,1.359,2.84474326698021,5,1.7239673614502,0.135638892650604,4.5571375,0.8
"4682",0,65,2010,8,6,28,0,1,3,1.281,4.03602833342169,5,1.75745487213135,0.132777720689774,4.596466015625,1
"4683",1,66,2010,8,6,28,0,1,3,1.491,1.38957523170079,5,2.07314338684082,0.126032218337059,4.572471875,0.8
"4684",0,67,2010,8,6,28,0,0,4,1.144,5.06618109774201,6,2.23144283294678,0.118610955774784,4.398579296875,0.6
"4685",0,68,2010,8,6,28,0,0,4,1.063,4.55563525470607,4,2.23144283294678,0.110473372042179,4.43255,0.6
"4687",1,70,2010,8,6,28,0,0,4,1.292,4.00264343980488,4,1.71722011566162,0.134743869304657,4.15782421875,0.4
"4688",0,71,2010,8,6,28,0,0,1,1.533,2.107774933911,5,1.71207389831543,0.137606680393219,4.35746484375,0.6
"4689",1,72,2010,8,6,28,0,0,2,1.236,4.25057768774005,6,2.04556064605713,0.129148930311203,4.17462578125,0.4
"4737",1,120,2010,8,6,28,0,0,3,1.072,3.06691371222757,6,2.21341781616211,0.112624078989029,5.446787890625,0.72111025390625
"4738",1,121,2010,8,6,28,0,1,3,1.268,2.29931404267588,6,2.24106216430664,0.111189022660255,5.461455859375,0.632455517578125
"4743",0,126,2010,8,6,28,0,1,1,1.103,3.72266922437795,5,2.26088619232178,0.111724585294724,5.490673828125,0.4
"4747",0,130,2010,8,6,28,0,1,2,0.881,5.01897937279181,4,2.60501480102539,0.117119893431664,5.896397265625,0.44721357421875
"4748",0,131,2010,8,6,28,0,1,3,1.127,4.21205042545092,6,2.65784511566162,0.117540866136551,6.025570703125,0.2
"4756",1,139,2010,8,6,28,0,1,3,1.182,1.20958772962393,4,1.75141201019287,0.12266356498003,5.21416328125,0
"4757",1,140,2010,8,6,28,0,1,4,1.265,1.05920030337309,6,1.74424247741699,0.123744919896126,5.032643359375,0.2
"4758",1,141,2010,8,6,28,0,1,1,1.148,2.86890965361218,7,1.78375587463379,0.126051604747772,5.12127890625,0.2
"4759",1,142,2010,8,6,28,0,1,2,1.337,1.10507180966141,7,1.82722854614258,0.122015789151192,5.48885234375,0.282842724609375
"4760",1,143,2010,8,6,28,0,1,1,1.148,2.86890965361218,7,1.84276714324951,0.126051604747772,5.12127890625,0
"4761",1,144,2010,8,6,28,0,1,2,1.337,1.10507180966141,7,1.84276714324951,0.122015789151192,5.48885234375,0
"4762",0,145,2010,8,6,28,0,1,4,1.188,4.18322519747567,7,1.84428310394287,0.117379039525986,5.6628171875,0.44721357421875
"4790",0,2,2010,9,6,29,0,1,3,1.055,4.23119066531907,7,2.79807281494141,0.0755315721035,4.0208828125,0.8
"4795",1,7,2010,9,6,29,0,1,3,1.08,7.08966776164149,6,3.03292980194092,0.074518695473671,3.8350359375,0.72111025390625
"4848",1,60,2010,9,6,29,0,0,4,1.098,5.67205251967754,5,2.23970165252686,0.106849052011967,4.61734921875,0.632455517578125
"4849",0,61,2010,9,6,29,0,0,4,1.38,4.48611054209631,5,2.23970165252686,0.117707088589668,4.596466015625,0.8
"4850",1,62,2010,9,6,29,0,0,3,1.655,2.82769396206088,4,2.2386079788208,0.116634353995323,4.51303671875,1
"4854",0,66,2010,9,6,29,0,1,3,1.491,1.38957523170079,5,2.07314338684082,0.126032218337059,4.572471875,0.8
"4855",0,67,2010,9,6,29,0,0,4,1.144,5.06618109774201,6,2.23144283294678,0.118610955774784,4.398579296875,0.6
"4856",0,68,2010,9,6,29,0,0,4,1.063,4.55563525470607,4,2.23144283294678,0.110473372042179,4.43255,0.6
"4858",0,70,2010,9,6,29,0,0,4,1.292,4.00264343980488,4,1.71722011566162,0.134743869304657,4.15782421875,0.4
"4859",0,71,2010,9,6,29,0,0,1,1.533,2.107774933911,5,1.71207389831543,0.137606680393219,4.35746484375,0.6
"4860",0,72,2010,9,6,29,0,0,2,1.236,4.25057768774005,6,2.04556064605713,0.129148930311203,4.17462578125,0.4
"4908",0,120,2010,9,6,29,0,0,3,1.072,3.06691371222757,6,2.21341781616211,0.112624078989029,5.446787890625,0.72111025390625
"4909",1,121,2010,9,6,29,0,1,3,1.268,2.29931404267588,6,2.24106216430664,0.111189022660255,5.461455859375,0.632455517578125
"4914",1,126,2010,9,6,29,0,1,1,1.103,3.72266922437795,5,2.26088619232178,0.111724585294724,5.490673828125,0.4
"4927",1,139,2010,9,6,29,0,1,3,1.182,1.20958772962393,4,1.75141201019287,0.12266356498003,5.21416328125,0
"4928",1,140,2010,9,6,29,0,1,4,1.265,1.05920030337309,6,1.74424247741699,0.123744919896126,5.032643359375,0.2
"4929",0,141,2010,9,6,29,0,1,1,1.148,2.86890965361218,7,1.78375587463379,0.126051604747772,5.12127890625,0.2
"4930",1,142,2010,9,6,29,0,1,2,1.337,1.10507180966141,7,1.82722854614258,0.122015789151192,5.48885234375,0.282842724609375
